Date,Last Year Quantity,Avg Last Year,Average Temperature (°C),Average Dew Point (°C),Average Humidity (%),Average Wind Speed (km/h),Average Pressure (hPa),Quantity,Max Rate,Year,Month,Day,Variety_Mishrathali,Disease_Flacherie,Disease_Grasserie,Disease_Muscardine,Disease_Nematodes and Parasitic Worms,Disease_Pebrine,Disease_Uzi Fly
2023-10-14,18.238,664.0,24.7,17.6,67.7,8.1,911.5,36.524,608.0,2023,10,14,False,False,False,False,True,False,False
2023-10-15,24.716,656.0,25.1,16.9,64.6,8.2,910.3,19.727,590.0,2023,10,15,False,False,False,False,True,False,False
2023-10-15,6.479,512.0,25.1,16.9,64.6,8.2,910.3,9.26,476.0,2023,10,15,True,False,False,False,True,False,False
2023-10-16,6.881,465.0,24.7,18.9,71.4,11.7,910.6,17.221,456.0,2023,10,16,True,False,False,False,True,False,False
2023-10-16,23.742,593.0,24.7,18.9,71.4,11.7,910.6,23.847,622.0,2023,10,16,False,False,False,False,True,False,False
2023-10-17,10.927,420.0,24.6,17.5,67.6,9.9,911.4,15.882,490.0,2023,10,17,True,False,False,False,True,False,False
2023-10-17,38.503,574.0,24.6,17.5,67.6,9.9,911.4,23.372,593.0,2023,10,17,False,False,False,False,True,False,False
2023-10-18,30.339,527.0,23.9,16.0,63.2,10.9,911.7,20.965,658.0,2023,10,18,False,False,False,False,True,False,False
2023-10-18,6.321,455.0,23.9,16.0,63.2,10.9,911.7,10.681,477.0,2023,10,18,True,False,False,False,True,False,False
2023-10-19,5.418,495.0,23.6,16.3,66.2,10.1,911.9,15.296,490.0,2023,10,19,True,False,False,False,True,False,False
2023-10-19,24.434,554.0,23.6,16.3,66.2,10.1,911.9,29.406,635.0,2023,10,19,False,False,False,False,True,False,False
2023-10-20,7.036,487.0,24.1,17.1,67.2,11.3,911.5,15.964,470.0,2023,10,20,True,False,False,False,True,False,False
2023-10-20,22.036,595.0,24.1,17.1,67.2,11.3,911.5,34.702,600.0,2023,10,20,False,False,False,False,True,False,False
2023-10-26,7.63,533.0,22.7,14.4,63.5,8.1,912.0,12.312,475.0,2023,10,26,True,False,False,False,True,False,False
2023-10-26,14.39,673.0,22.7,14.4,63.5,8.1,912.0,28.651,588.0,2023,10,26,False,False,False,False,True,False,False
2023-10-27,26.134,647.0,23.6,15.7,64.7,10.5,911.1,32.781,590.0,2023,10,27,False,False,False,False,True,False,False
2023-10-27,7.941,550.0,23.6,15.7,64.7,10.5,911.1,13.09,475.0,2023,10,27,True,False,False,False,True,False,False
2023-10-28,17.614,659.0,23.7,17.7,71.8,9.4,911.0,30.146,609.0,2023,10,28,False,False,False,False,True,False,False
2023-10-28,5.413,584.0,23.7,17.7,71.8,9.4,911.0,15.471,480.0,2023,10,28,True,False,False,False,True,False,False
2023-10-29,3.976,596.0,23.9,18.7,74.0,14.5,910.8,9.773,480.0,2023,10,29,True,False,False,False,True,False,False
2023-10-29,31.14,645.0,23.9,18.7,74.0,14.5,910.8,31.567,569.0,2023,10,29,False,False,False,False,True,False,False
2023-10-31,23.79,651.0,23.9,18.1,71.2,12.9,911.5,22.08,600.0,2023,10,31,False,False,False,False,True,False,False
2023-10-31,6.053,591.0,23.9,18.1,71.2,12.9,911.5,9.024,485.0,2023,10,31,True,False,False,False,True,False,False
2023-11-01,20.891,680.0,23.4,17.9,73.4,10.6,911.5,21.563,611.0,2023,11,1,False,False,False,True,False,False,False
2023-11-01,6.934,592.0,23.4,17.9,73.4,10.6,911.5,6.392,508.0,2023,11,1,True,False,False,True,False,False,False
2023-11-02,16.752,682.0,23.8,19.0,76.0,11.5,910.5,22.16,622.0,2023,11,2,False,False,False,True,False,False,False
2023-11-02,6.488,583.0,23.8,19.0,76.0,11.5,910.5,11.946,503.0,2023,11,2,True,False,False,True,False,False,False
2023-11-03,4.952,591.0,23.9,19.4,78.1,13.8,909.1,14.326,509.0,2023,11,3,True,False,False,True,False,False,False
2023-11-03,15.706,708.0,23.9,19.4,78.1,13.8,909.1,19.824,613.0,2023,11,3,False,False,False,True,False,False,False
2023-11-04,5.457,591.0,22.6,19.9,85.8,12.2,909.6,16.045,496.0,2023,11,4,True,False,False,True,False,False,False
2023-11-04,18.688,722.0,22.6,19.9,85.8,12.2,909.6,32.131,611.0,2023,11,4,False,False,False,True,False,False,False
2023-11-05,8.02,566.0,22.8,20.1,85.7,10.6,910.6,13.09,455.0,2023,11,5,True,False,False,True,False,False,False
2023-11-05,14.121,712.0,22.8,20.1,85.7,10.6,910.6,27.389,621.0,2023,11,5,False,False,False,True,False,False,False
2023-11-06,7.618,569.0,23.0,19.6,82.6,9.0,911.6,15.8,500.0,2023,11,6,True,False,False,True,False,False,False
2023-11-06,16.458,717.0,23.0,19.6,82.6,9.0,911.6,27.925,609.0,2023,11,6,False,False,False,True,False,False,False
2023-11-07,17.47,713.0,22.3,20.1,87.4,7.7,911.5,33.423,569.0,2023,11,7,False,False,False,True,False,False,False
2023-11-07,8.234,561.0,22.3,20.1,87.4,7.7,911.5,14.542,445.0,2023,11,7,True,False,False,True,False,False,False
2023-11-08,6.421,579.0,23.0,19.7,82.6,9.5,911.3,12.078,465.0,2023,11,8,True,False,False,True,False,False,False
2023-11-08,21.286,711.0,23.0,19.7,82.6,9.5,911.3,26.316,592.0,2023,11,8,False,False,False,True,False,False,False
2023-11-30,18.329,688.0,22.4,18.2,78.5,14.1,911.2,27.562,589.0,2023,11,30,False,False,False,True,False,False,False
2023-11-30,6.865,585.0,22.4,18.2,78.5,14.1,911.2,8.194,480.0,2023,11,30,True,False,False,True,False,False,False
2023-12-01,20.544,684.0,21.5,18.6,84.2,10.5,910.1,20.048,546.0,2023,12,1,False,False,False,True,False,False,False
2023-12-01,7.208,593.0,21.5,18.6,84.2,10.5,910.1,8.077,496.0,2023,12,1,True,False,False,True,False,False,False
2023-12-02,17.491,681.0,21.4,18.3,83.6,12.3,909.2,18.204,595.0,2023,12,2,False,False,False,True,False,False,False
2023-12-02,7.057,598.0,21.4,18.3,83.6,12.3,909.2,8.22,495.0,2023,12,2,True,False,False,True,False,False,False
2023-12-03,6.62,606.0,21.3,19.2,87.9,15.8,908.8,8.726,490.0,2023,12,3,True,False,False,True,False,False,False
2023-12-03,15.11,702.0,21.3,19.2,87.9,15.8,908.8,21.01,572.0,2023,12,3,False,False,False,True,False,False,False
2023-12-04,16.11,706.0,21.2,18.3,83.4,19.3,907.0,29.857,599.0,2023,12,4,False,False,False,True,False,False,False
2023-12-04,7.02,614.0,21.2,18.3,83.4,19.3,907.0,9.125,482.0,2023,12,4,True,False,False,True,False,False,False
2023-12-05,20.518,705.0,21.4,18.4,83.3,11.1,907.7,23.146,609.0,2023,12,5,False,False,False,True,False,False,False
2023-12-05,4.472,629.0,21.4,18.4,83.3,11.1,907.7,7.882,471.0,2023,12,5,True,False,False,True,False,False,False
2023-12-06,4.767,632.0,23.1,18.0,75.3,5.6,909.0,8.69,490.0,2023,12,6,True,False,False,True,False,False,False
2023-12-06,17.575,724.0,23.1,18.0,75.3,5.6,909.0,29.313,608.0,2023,12,6,False,False,False,True,False,False,False
2023-12-07,18.704,721.0,23.5,19.0,78.1,8.0,909.9,31.508,623.0,2023,12,7,False,False,False,True,False,False,False
2023-12-07,4.766,611.0,23.5,19.0,78.1,8.0,909.9,11.053,466.0,2023,12,7,True,False,False,True,False,False,False
2023-12-08,4.683,622.0,22.9,18.8,79.5,10.2,910.9,12.815,480.0,2023,12,8,True,False,False,True,False,False,False
2023-12-08,16.948,727.0,22.9,18.8,79.5,10.2,910.9,25.79,608.0,2023,12,8,False,False,False,True,False,False,False
2023-12-09,18.857,720.0,22.5,19.1,81.8,11.4,911.4,34.208,633.0,2023,12,9,False,False,False,True,False,False,False
2023-12-09,6.634,602.0,22.5,19.1,81.8,11.4,911.4,12.518,456.0,2023,12,9,True,False,False,True,False,False,False
2023-12-10,15.752,726.0,22.7,17.9,76.0,13.7,910.8,27.967,547.0,2023,12,10,False,False,False,True,False,False,False
2023-12-10,6.718,613.0,22.7,17.9,76.0,13.7,910.8,8.575,447.0,2023,12,10,True,False,False,True,False,False,False
2023-12-11,20.208,705.0,22.3,17.5,75.6,9.7,911.1,35.144,603.0,2023,12,11,False,False,False,True,False,False,False
2023-12-11,3.864,611.0,22.3,17.5,75.6,9.7,911.1,13.378,466.0,2023,12,11,True,False,False,True,False,False,False
2023-12-12,4.08,612.0,21.2,16.0,74.2,11.2,910.5,6.435,470.0,2023,12,12,True,False,False,True,False,False,False
2023-12-12,17.373,690.0,21.2,16.0,74.2,11.2,910.5,25.311,625.0,2023,12,12,False,False,False,True,False,False,False
2023-12-13,13.149,712.0,20.6,14.8,72.1,12.9,911.3,29.243,559.0,2023,12,13,False,False,False,True,False,False,False
2023-12-13,4.838,615.0,20.6,14.8,72.1,12.9,911.3,8.619,469.0,2023,12,13,True,False,False,True,False,False,False
2023-12-14,6.561,594.0,20.4,15.2,74.1,12.1,912.2,12.041,465.0,2023,12,14,True,False,False,True,False,False,False
2023-12-14,17.979,710.0,20.4,15.2,74.1,12.1,912.2,25.513,572.0,2023,12,14,False,False,False,True,False,False,False
2023-12-15,18.915,713.0,20.7,17.5,83.1,12.8,912.5,17.149,612.0,2023,12,15,False,False,False,True,False,False,False
2023-12-15,5.951,571.0,20.7,17.5,83.1,12.8,912.5,13.627,466.0,2023,12,15,True,False,False,True,False,False,False
2023-12-16,9.434,516.0,21.5,18.4,83.2,15.1,911.7,14.107,440.0,2023,12,16,True,False,False,True,False,False,False
2023-12-16,16.775,714.0,21.5,18.4,83.2,15.1,911.7,32.519,587.0,2023,12,16,False,False,False,True,False,False,False
2023-12-17,10.922,511.0,20.9,17.7,82.5,14.3,911.5,7.814,444.0,2023,12,17,True,False,False,True,False,False,False
2023-12-17,18.806,705.0,20.9,17.7,82.5,14.3,911.5,30.127,599.0,2023,12,17,False,False,False,True,False,False,False
2023-12-18,16.464,681.0,20.5,16.7,79.7,15.8,912.5,26.771,569.0,2023,12,18,False,False,False,True,False,False,False
2023-12-18,7.809,555.0,20.5,16.7,79.7,15.8,912.5,9.276,458.0,2023,12,18,True,False,False,True,False,False,False
2023-12-19,25.676,670.0,20.3,14.9,73.7,10.8,912.8,22.42,589.0,2023,12,19,False,False,False,True,False,False,False
2023-12-19,8.078,576.0,20.3,14.9,73.7,10.8,912.8,9.557,465.0,2023,12,19,True,False,False,True,False,False,False
2023-12-20,22.082,688.0,21.2,16.9,78.6,11.7,912.5,21.71,588.0,2023,12,20,False,False,False,True,False,False,False
2023-12-20,7.092,614.0,21.2,16.9,78.6,11.7,912.5,9.932,472.0,2023,12,20,True,False,False,True,False,False,False
2024-01-01,13.015,709.0,21.4,14.4,67.7,9.3,912.1,23.052,582.0,2024,1,1,False,False,True,False,False,False,False
2024-01-01,7.796,558.0,21.4,14.4,67.7,9.3,912.1,9.583,500.0,2024,1,1,True,False,True,False,False,False,False
2024-01-02,6.363,590.0,21.6,15.0,68.3,13.1,911.3,7.399,490.0,2024,1,2,True,False,True,False,False,False,False
2024-01-02,19.516,725.0,21.6,15.0,68.3,13.1,911.3,22.04,582.0,2024,1,2,False,False,True,False,False,False,False
2024-01-03,21.659,710.0,21.4,15.1,69.2,13.2,911.0,29.909,575.0,2024,1,3,False,False,True,False,False,False,False
2024-01-03,5.206,609.0,21.4,15.1,69.2,13.2,911.0,8.644,490.0,2024,1,3,True,False,True,False,False,False,False
2024-01-04,4.775,617.0,22.0,16.2,71.4,12.2,911.3,9.064,486.0,2024,1,4,True,False,True,False,False,False,False
2024-01-04,32.422,694.0,22.0,16.2,71.4,12.2,911.3,30.356,577.0,2024,1,4,False,False,True,False,False,False,False
2024-01-05,2.727,634.0,21.9,17.1,75.0,13.2,911.1,9.378,469.0,2024,1,5,True,False,True,False,False,False,False
2024-01-05,21.917,706.0,21.9,17.1,75.0,13.2,911.1,31.357,588.0,2024,1,5,False,False,True,False,False,False,False
2024-01-06,26.543,697.0,21.8,17.0,75.8,13.0,911.3,27.922,578.0,2024,1,6,False,False,True,False,False,False,False
2024-01-06,3.39,643.0,21.8,17.0,75.8,13.0,911.3,8.356,480.0,2024,1,6,True,False,True,False,False,False,False
2024-01-07,5.575,637.0,22.2,16.4,72.8,16.0,911.5,11.635,476.0,2024,1,7,True,False,True,False,False,False,False
2024-01-07,18.916,714.0,22.2,16.4,72.8,16.0,911.5,21.611,571.0,2024,1,7,False,False,True,False,False,False,False
2024-01-08,12.221,722.0,20.8,18.6,87.3,16.8,912.4,28.634,572.0,2024,1,8,False,False,True,False,False,False,False
2024-01-08,4.198,635.0,20.8,18.6,87.3,16.8,912.4,9.859,480.0,2024,1,8,True,False,True,False,False,False,False
2024-01-09,17.512,726.0,21.2,15.3,71.7,17.3,912.4,28.231,593.0,2024,1,9,False,False,True,False,False,False,False
2024-01-09,5.721,632.0,21.2,15.3,71.7,17.3,912.4,8.899,468.0,2024,1,9,True,False,True,False,False,False,False
2024-01-10,7.06,623.0,21.5,13.7,64.6,16.4,912.3,8.106,480.0,2024,1,10,True,False,True,False,False,False,False
2024-01-10,19.055,736.0,21.5,13.7,64.6,16.4,912.3,29.578,581.0,2024,1,10,False,False,True,False,False,False,False
2024-01-11,20.062,715.0,21.3,13.7,66.3,14.2,912.4,25.522,568.0,2024,1,11,False,False,True,False,False,False,False
2024-01-11,5.616,627.0,21.3,13.7,66.3,14.2,912.4,11.014,479.0,2024,1,11,True,False,True,False,False,False,False
2024-01-12,6.222,629.0,20.9,14.3,70.6,16.1,912.6,9.746,478.0,2024,1,12,True,False,True,False,False,False,False
2024-01-12,19.931,715.0,20.9,14.3,70.6,16.1,912.6,18.396,580.0,2024,1,12,False,False,True,False,False,False,False
2024-01-13,27.327,694.0,21.3,15.4,72.3,10.7,913.2,24.074,542.0,2024,1,13,False,False,True,False,False,False,False
2024-01-13,5.681,603.0,21.3,15.4,72.3,10.7,913.2,7.941,438.0,2024,1,13,True,False,True,False,False,False,False
2024-01-14,25.735,702.0,21.7,14.3,67.5,11.0,912.3,30.47,571.0,2024,1,14,False,False,True,False,False,False,False
2024-01-14,7.151,613.0,21.7,14.3,67.5,11.0,912.3,11.281,458.0,2024,1,14,True,False,True,False,False,False,False
2024-01-15,7.616,603.0,21.8,13.4,64.0,9.8,911.6,9.558,438.0,2024,1,15,True,False,True,False,False,False,False
2024-01-15,26.198,702.0,21.8,13.4,64.0,9.8,911.6,28.114,563.0,2024,1,15,False,False,True,False,False,False,False
2024-01-16,6.718,597.0,21.7,13.3,62.9,9.6,910.5,7.054,453.0,2024,1,16,True,False,True,False,False,False,False
2024-01-16,26.808,707.0,21.7,13.3,62.9,9.6,910.5,22.323,568.0,2024,1,16,False,False,True,False,False,False,False
2024-01-17,22.253,716.0,21.7,13.3,62.5,8.0,910.2,18.477,590.0,2024,1,17,False,False,True,False,False,False,False
2024-01-17,7.741,604.0,21.7,13.3,62.5,8.0,910.2,7.473,480.0,2024,1,17,True,False,True,False,False,False,False
2024-01-18,8.108,602.0,21.5,13.7,65.3,7.9,911.0,6.149,479.0,2024,1,18,True,False,True,False,False,False,False
2024-01-18,21.287,721.0,21.5,13.7,65.3,7.9,911.0,21.678,561.0,2024,1,18,False,False,True,False,False,False,False
2024-01-19,24.088,717.0,22.0,15.4,70.3,10.9,911.4,28.643,563.0,2024,1,19,False,False,True,False,False,False,False
2024-01-19,5.669,604.0,22.0,15.4,70.3,10.9,911.4,6.22,485.0,2024,1,19,True,False,True,False,False,False,False
2024-01-20,23.024,717.0,22.4,14.2,63.6,11.2,912.4,31.629,587.0,2024,1,20,False,False,True,False,False,False,False
2024-01-20,6.468,610.0,22.4,14.2,63.6,11.2,912.4,9.23,495.0,2024,1,20,True,False,True,False,False,False,False
2024-01-21,5.108,623.0,22.9,13.9,62.9,8.5,912.3,8.428,462.0,2024,1,21,True,False,True,False,False,False,False
2024-01-21,24.669,718.0,22.9,13.9,62.9,8.5,912.3,37.6,576.0,2024,1,21,False,False,True,False,False,False,False
2024-01-22,6.276,604.0,23.0,13.3,58.8,9.8,913.1,8.938,470.0,2024,1,22,True,False,True,False,False,False,False
2024-01-22,14.904,720.0,23.0,13.3,58.8,9.8,913.1,29.113,568.0,2024,1,22,False,False,True,False,False,False,False
2024-01-23,5.75,609.0,22.8,13.4,59.5,8.5,912.3,10.158,472.0,2024,1,23,True,False,True,False,False,False,False
2024-01-23,24.853,704.0,22.8,13.4,59.5,8.5,912.3,37.115,560.0,2024,1,23,False,False,True,False,False,False,False
2024-01-24,18.526,716.0,22.6,15.0,65.4,9.0,912.1,37.167,548.0,2024,1,24,False,False,True,False,False,False,False
2024-01-24,6.829,600.0,22.6,15.0,65.4,9.0,912.1,9.933,466.0,2024,1,24,True,False,True,False,False,False,False
2024-01-25,21.776,732.0,22.7,14.1,62.6,10.5,913.2,44.552,558.0,2024,1,25,False,False,True,False,False,False,False
2024-01-25,9.157,589.0,22.7,14.1,62.6,10.5,913.2,10.551,465.0,2024,1,25,True,False,True,False,False,False,False
2024-01-27,16.702,743.0,21.4,13.3,64.3,15.0,914.5,30.937,566.0,2024,1,27,False,False,True,False,False,False,False
2024-01-27,9.302,591.0,21.4,13.3,64.3,15.0,914.5,13.703,465.0,2024,1,27,True,False,True,False,False,False,False
2024-01-28,6.141,612.0,21.2,14.3,68.4,12.3,914.3,9.302,465.0,2024,1,28,True,False,True,False,False,False,False
2024-01-28,21.007,723.0,21.2,14.3,68.4,12.3,914.3,29.694,556.0,2024,1,28,False,False,True,False,False,False,False
2024-01-29,5.188,613.0,21.3,12.0,60.7,11.6,913.5,9.994,476.0,2024,1,29,True,False,True,False,False,False,False
2024-01-29,23.204,720.0,21.3,12.0,60.7,11.6,913.5,24.929,546.0,2024,1,29,False,False,True,False,False,False,False
2024-01-30,5.149,609.0,21.8,11.3,57.3,7.2,912.9,8.692,468.0,2024,1,30,True,False,True,False,False,False,False
2024-01-30,34.918,702.0,21.8,11.3,57.3,7.2,912.9,23.789,560.0,2024,1,30,False,False,True,False,False,False,False
2024-01-31,6.349,575.0,24.4,13.3,54.8,9.8,912.7,9.269,463.0,2024,1,31,True,False,True,False,False,False,False
2024-01-31,24.347,711.0,24.4,13.3,54.8,9.8,912.7,24.237,575.0,2024,1,31,False,False,True,False,False,False,False
2024-02-01,24.532,710.0,24.0,14.4,61.1,7.0,912.9,23.375,589.0,2024,2,1,False,False,True,False,False,False,False
2024-02-01,4.921,597.0,24.0,14.4,61.1,7.0,912.9,8.418,467.0,2024,2,1,True,False,True,False,False,False,False
2024-02-02,4.764,621.0,24.2,16.5,66.5,7.0,912.6,6.097,465.0,2024,2,2,True,False,True,False,False,False,False
2024-02-02,16.202,725.0,24.2,16.5,66.5,7.0,912.6,31.905,548.0,2024,2,2,False,False,True,False,False,False,False
2024-02-03,4.146,619.0,23.5,16.1,66.1,11.9,913.3,7.901,441.0,2024,2,3,True,False,True,False,False,False,False
2024-02-03,15.525,727.0,23.5,16.1,66.1,11.9,913.3,24.338,566.0,2024,2,3,False,False,True,False,False,False,False
2024-02-04,4.146,619.0,23.1,12.4,56.5,13.0,914.6,7.901,441.0,2024,2,4,True,False,True,False,False,False,False
2024-02-04,15.525,727.0,23.1,12.4,56.5,13.0,914.6,24.338,566.0,2024,2,4,False,False,True,False,False,False,False
2024-02-05,12.901,738.0,23.0,11.8,56.5,12.0,914.6,26.007,563.0,2024,2,5,False,False,True,False,False,False,False
2024-02-05,3.804,616.0,23.0,11.8,56.5,12.0,914.6,8.085,465.0,2024,2,5,True,False,True,False,False,False,False
2024-02-06,4.489,619.0,23.3,12.6,59.8,12.1,914.1,8.508,455.0,2024,2,6,True,False,True,False,False,False,False
2024-02-06,16.194,742.0,23.3,12.6,59.8,12.1,914.1,18.458,583.0,2024,2,6,False,False,True,False,False,False,False
2024-02-07,4.349,620.0,23.8,10.0,48.3,11.4,894.9,7.46,456.0,2024,2,7,True,False,True,False,False,False,False
2024-02-07,24.273,728.0,23.8,10.0,48.3,11.4,894.9,32.267,580.0,2024,2,7,False,False,True,False,False,False,False
2024-02-08,4.771,612.0,24.2,8.9,44.6,11.2,913.0,8.474,452.0,2024,2,8,True,False,True,False,False,False,False
2024-02-08,28.449,720.0,24.2,8.9,44.6,11.2,913.0,28.974,560.0,2024,2,8,False,False,True,False,False,False,False
2024-02-09,32.339,708.0,24.4,12.1,53.8,13.5,913.6,20.132,556.0,2024,2,9,False,False,True,False,False,False,False
2024-02-09,5.603,614.0,24.4,12.1,53.8,13.5,913.6,9.582,445.0,2024,2,9,True,False,True,False,False,False,False
2024-02-10,20.742,734.0,23.3,14.3,62.3,15.0,914.7,26.333,548.0,2024,2,10,False,False,True,False,False,False,False
2024-02-10,5.824,619.0,23.3,14.3,62.3,15.0,914.7,8.593,440.0,2024,2,10,True,False,True,False,False,False,False
2024-02-11,6.851,607.0,22.4,13.6,63.9,14.2,914.9,7.429,435.0,2024,2,11,True,False,True,False,False,False,False
2024-02-11,29.892,716.0,22.4,13.6,63.9,14.2,914.9,23.704,565.0,2024,2,11,False,False,True,False,False,False,False
2024-02-12,4.77,605.0,22.6,9.7,54.1,14.5,914.3,7.603,450.0,2024,2,12,True,False,True,False,False,False,False
2024-02-12,26.519,703.0,22.6,9.7,54.1,14.5,914.3,14.784,567.0,2024,2,12,False,False,True,False,False,False,False
2024-02-13,5.681,603.0,22.9,14.3,63.4,12.5,913.8,7.941,438.0,2024,2,13,True,False,True,False,False,False,False
2024-02-13,27.327,694.0,22.9,14.3,63.4,12.5,913.8,24.074,542.0,2024,2,13,False,False,True,False,False,False,False
2024-02-14,7.618,585.0,23.0,13.9,61.3,14.2,913.1,7.394,431.0,2024,2,14,True,False,True,False,False,False,False
2024-02-14,24.237,704.0,23.0,13.9,61.3,14.2,913.1,27.389,560.0,2024,2,14,False,False,True,False,False,False,False
2024-02-15,21.369,701.0,22.3,11.3,57.8,14.5,913.2,32.734,545.0,2024,2,15,False,False,True,False,False,False,False
2024-02-15,9.548,575.0,22.3,11.3,57.8,14.5,913.2,6.36,439.0,2024,2,15,True,False,True,False,False,False,False
2024-02-16,36.762,683.0,22.5,14.0,62.6,17.4,913.4,27.146,538.0,2024,2,16,False,False,True,False,False,False,False
2024-02-16,8.148,572.0,22.5,14.0,62.6,17.4,913.4,8.92,460.0,2024,2,16,True,False,True,False,False,False,False
2024-02-17,28.642,690.0,23.7,10.5,48.9,11.8,912.1,23.349,544.0,2024,2,17,False,False,True,False,False,False,False
2024-02-17,7.294,584.0,23.7,10.5,48.9,11.8,912.1,8.161,456.0,2024,2,17,True,False,True,False,False,False,False
2024-02-18,24.339,668.0,24.2,10.7,47.9,10.1,911.5,26.505,546.0,2024,2,18,False,False,True,False,False,False,False
2024-02-18,8.41,556.0,24.2,10.7,47.9,10.1,911.5,8.139,445.0,2024,2,18,True,False,True,False,False,False,False
2024-02-19,24.23,656.0,24.3,9.5,48.9,11.2,911.9,30.798,565.0,2024,2,19,False,False,True,False,False,False,False
2024-02-19,5.771,554.0,24.3,9.5,48.9,11.2,911.9,5.862,468.0,2024,2,19,True,False,True,False,False,False,False
2024-02-20,23.677,661.0,24.8,10.6,47.1,9.7,911.5,22.649,548.0,2024,2,20,False,False,True,False,False,False,False
2024-02-20,7.354,565.0,24.8,10.6,47.1,9.7,911.5,6.767,452.0,2024,2,20,True,False,True,False,False,False,False
2024-02-21,8.066,549.0,25.6,14.4,52.9,8.2,910.7,6.042,431.0,2024,2,21,True,False,True,False,False,False,False
2024-02-21,29.231,639.0,25.6,14.4,52.9,8.2,910.7,28.565,541.0,2024,2,21,False,False,True,False,False,False,False
2024-02-22,25.893,654.0,25.5,12.1,47.4,8.6,911.0,28.657,542.0,2024,2,22,False,False,True,False,False,False,False
2024-02-22,7.333,549.0,25.5,12.1,47.4,8.6,911.0,5.105,465.0,2024,2,22,True,False,True,False,False,False,False
2024-02-23,22.794,674.0,26.1,12.3,46.5,9.0,910.4,24.174,562.0,2024,2,23,False,False,True,False,False,False,False
2024-02-23,7.129,561.0,26.1,12.3,46.5,9.0,910.4,5.635,460.0,2024,2,23,True,False,True,False,False,False,False
2024-02-24,31.515,646.0,25.8,16.9,60.7,11.3,910.4,25.153,545.0,2024,2,24,False,False,True,False,False,False,False
2024-02-24,5.579,674.0,25.8,16.9,60.7,11.3,910.4,7.627,456.0,2024,2,24,True,False,True,False,False,False,False
2024-02-25,4.901,569.0,24.4,15.5,60.0,14.1,910.3,7.221,450.0,2024,2,25,True,False,True,False,False,False,False
2024-02-25,28.056,643.0,24.4,15.5,60.0,14.1,910.3,27.598,550.0,2024,2,25,False,False,True,False,False,False,False
2024-02-26,37.673,605.0,23.7,15.4,62.7,19.1,911.3,20.177,555.0,2024,2,26,False,False,True,False,False,False,False
2024-02-26,3.756,551.0,23.7,15.4,62.7,19.1,911.3,9.13,450.0,2024,2,26,True,False,True,False,False,False,False
2024-02-27,34.333,570.0,23.7,15.2,62.6,15.3,911.8,23.584,572.0,2024,2,27,False,False,True,False,False,False,False
2024-02-27,4.322,537.0,23.7,15.2,62.6,15.3,911.8,7.344,445.0,2024,2,27,True,False,True,False,False,False,False
2024-02-28,29.162,592.0,24.4,10.9,50.0,13.8,910.8,25.342,544.0,2024,2,28,False,False,True,False,False,False,False
2024-02-28,4.939,523.0,24.4,10.9,50.0,13.8,910.8,7.427,450.0,2024,2,28,True,False,True,False,False,False,False
2024-03-01,20.991,608.0,24.4,12.0,51.5,14.9,912.4,35.41,541.0,2024,3,1,False,True,False,False,False,False,False
2024-03-01,4.196,519.0,24.4,12.0,51.5,14.9,912.4,8.042,455.0,2024,3,1,True,True,False,False,False,False,False
2024-03-02,26.309,608.0,25.0,10.0,43.7,12.2,911.6,29.083,540.0,2024,3,2,False,True,False,False,False,False,False
2024-03-02,5.862,517.0,25.0,10.0,43.7,12.2,911.6,8.575,449.0,2024,3,2,True,True,False,False,False,False,False
2024-03-03,5.441,523.0,25.1,11.6,47.1,9.7,911.0,7.408,430.0,2024,3,3,True,True,False,False,False,False,False
2024-03-03,26.703,596.0,25.1,11.6,47.1,9.7,911.0,33.474,536.0,2024,3,3,False,True,False,False,False,False,False
2024-03-04,5.571,510.0,26.3,12.9,48.3,8.3,911.0,8.781,460.0,2024,3,4,True,True,False,False,False,False,False
2024-03-04,24.694,601.0,26.3,12.9,48.3,8.3,911.0,23.509,555.0,2024,3,4,False,True,False,False,False,False,False
2024-03-05,22.77,612.0,26.7,11.2,44.2,9.7,910.9,22.721,575.0,2024,3,5,False,True,False,False,False,False,False
2024-03-05,6.012,502.0,26.7,11.2,44.2,9.7,910.9,8.313,430.0,2024,3,5,True,True,False,False,False,False,False
2024-03-06,6.175,484.0,26.5,10.9,41.4,9.2,911.0,6.914,460.0,2024,3,6,True,True,False,False,False,False,False
2024-03-06,28.252,576.0,26.5,10.9,41.4,9.2,911.0,31.678,555.0,2024,3,6,False,True,False,False,False,False,False
2024-03-07,24.2,575.0,26.6,10.8,40.2,8.0,910.7,30.23,552.0,2024,3,7,False,True,False,False,False,False,False
2024-03-07,8.278,473.0,26.6,10.8,40.2,8.0,910.7,6.711,441.0,2024,3,7,True,True,False,False,False,False,False
2024-03-08,6.36,437.0,27.2,11.5,40.1,8.0,910.8,10.748,422.0,2024,3,8,True,True,False,False,False,False,False
2024-03-08,21.338,569.0,27.2,11.5,40.1,8.0,910.8,24.119,568.0,2024,3,8,False,True,False,False,False,False,False
2024-03-09,29.682,555.0,28.1,13.2,43.8,9.2,910.8,23.166,553.0,2024,3,9,False,True,False,False,False,False,False
2024-03-09,7.148,448.0,28.1,13.2,43.8,9.2,910.8,9.187,435.0,2024,3,9,True,True,False,False,False,False,False
2024-03-10,22.197,552.0,26.7,15.6,53.6,14.7,912.5,18.615,561.0,2024,3,10,False,True,False,False,False,False,False
